176,82,0
176,83,157
177,83,205
179,83,217
182,83,229
184,83,242
187,83,254
194,82,266
200,81,278
205,80,289
209,80,303
212,80,314
216,80,326
218,80,338
219,80,351
220,80,364
221,82,0
221,83,12
220,84,23
219,87,37
217,91,47
214,96,60
212,100,56
210,106,85
210,109,98
209,112,108
209,114,121
208,114,195
207,114,339
209,114,520
212,114,534
215,114,545
217,114,557
218,115,569
219,115,581
220,116,593
221,116,606
222,117,617
223,118,630
225,118,642
227,119,654
228,120,667
229,120,678
230,120,691
230,121,715
231,121,726
231,122,739
232,122,752
232,123,764
233,124,776
234,126,787
235,128,800
235,129,811
236,130,824
236,131,836
236,132,872
236,134,885
236,135,897
236,137,908
236,139,920
236,141,933
235,142,945
235,145,957
235,147,969
235,149,982
234,150,993
234,152,1005
233,153,1018
232,154,1029
231,155,1041
229,157,1040
226,158,1066
222,159,1078
220,159,1090
218,160,1087
216,160,1115
214,160,1126
211,160,1139
208,160,1151
205,160,1162
203,159,1174
202,159,1188
200,158,1200
199,157,1211
199,156,1223
198,155,1249
198,154,1284
