132,50,0
132,51,11
133,51,85
135,51,96
139,51,109
143,51,121
151,51,133
161,51,145
168,51,157
171,52,169
174,52,181
177,53,193
180,53,206
183,54,218
185,54,230
186,55,242
187,55,254
188,56,279
188,57,388
187,57,399
185,58,424
183,59,436
182,61,449
179,64,460
175,71,473
168,80,485
162,86,497
158,90,509
157,92,521
156,93,533
155,95,545
155,96,581
154,96,606
156,96,717
159,96,718
162,95,740
164,95,751
168,95,764
175,97,760
182,101,787
187,109,800
191,119,811
195,129,825
197,135,836
199,142,847
200,152,860
200,165,872
200,176,885
200,184,897
198,190,908
195,194,921
194,195,933
189,198,946
182,199,957
175,200,969
168,201,982
163,201,994
153,201,1005
142,200,1018
133,198,1029
128,196,1042
125,194,1054
124,194,1065
123,193,1078
123,192,1103
123,193,1186
