0.26865673,2.9422676942578914,5.087761152889587,-0.8522057567277724,6.0

0.11764706,1.324981048517744,5.2611362083611555,-0.725792445873389,20.5

0.11392405,2.1275615587305836,7.216826429843415,-0.6916935476001217,6.5

0.29411766,3.4584158423197615,6.347205313535253,-0.7873551080617446,10.0

0.25757575,2.170953589040254,3.3650338702848317,-0.6389524656181897,11.5

0.66386557,0.4351935252512286,5.852370185363613,-0.24307953057149728,55.5

0.13095239,1.125928692014345,4.839822165237117,-0.4677633102505926,10.0

0.08035714,0.5646924393157821,4.481265327793972,-0.2955158446443294,64.0

0.14705883,2.34603766669762,8.071289774071625,-0.6357280885133036,11.5

0.6436782,0.86535771148132,3.5261767083540048,-0.22817744604510343,33.0

