112,60,0
118,56,36
124,51,48
131,45,60
142,42,72
150,39,84
155,39,96
160,39,108
164,39,120
169,44,132
177,49,144
183,55,156
188,62,169
191,66,182
193,71,193
195,77,205
196,85,216
196,96,229
196,106,241
196,114,254
196,119,265
195,125,278
192,133,290
189,143,302
183,153,314
177,159,326
172,164,337
169,166,351
167,167,362
165,168,375
163,169,386
162,169,383
161,170,412
159,170,436
158,170,459
157,170,495
158,169,580
159,168,593
163,166,605
167,165,602
173,164,629
177,164,642
180,165,653
184,166,667
190,169,678
196,171,691
201,174,702
205,179,713
208,185,727
210,195,738
212,205,750
214,213,763
216,219,774
217,225,787
218,232,799
218,240,810
218,251,822
217,260,835
215,266,848
212,270,860
210,274,871
207,276,884
201,278,896
192,280,908
184,281,919
177,281,932
165,281,929
152,280,956
141,278,968
130,275,981
119,271,993
109,265,1005
102,256,1016
98,244,1029
94,237,1043
94,233,1053
93,229,1065
93,228,1076
93,227,1102
