187,40,0
186,40,12
185,40,24
183,39,36
180,38,48
178,38,61
176,37,73
172,37,85
166,38,97
161,41,111
156,43,121
150,50,133
142,58,147
133,68,158
128,78,170
123,84,183
122,87,194
121,89,206
122,91,279
126,93,292
131,95,304
135,97,316
137,99,327
138,101,340
140,103,352
141,105,365
143,107,377
147,110,386
152,111,386
158,113,401
164,115,417
172,118,433
183,120,448
192,123,448
197,126,464
199,128,479
202,132,495
203,134,495
204,136,511
205,139,526
206,144,542
206,151,557
206,158,557
206,165,573
205,170,589
205,174,604
204,177,620
203,179,620
203,181,635
203,182,651
202,183,668
201,184,680
199,184,693
195,186,704
189,187,716
186,187,729
182,186,742
179,184,753
174,182,765
168,180,777
164,178,789
163,177,801
161,176,814
160,174,826
159,174,837
158,171,850
156,168,862
156,165,875
155,160,887
154,156,899
153,152,911
153,149,923
153,145,935
153,143,947
153,141,960
153,140,972
153,138,983
153,136,997
154,133,1008
156,127,1021
158,122,1033
161,118,1044
163,114,1057
168,111,1069
172,109,1082
174,107,1093
176,106,1105
178,105,1118
179,103,1131
181,101,1142
183,99,1154
185,95,1167
187,92,1179
189,89,1192
190,88,1187
191,87,1226
191,86,1239
191,85,1251
192,85,1263
193,83,1276
193,82,1287
194,80,1300
195,80,1311
195,79,1323
195,78,1337
196,77,1348
196,76,1361
196,75,1373
196,74,1385
196,73,1397
196,72,1409
196,70,1422
196,69,1433
196,68,1445
195,67,1457
194,67,1470
193,65,1482
192,65,1494
192,64,1507
191,63,1518
191,62,1531
190,61,1542
190,60,1556
189,59,1567
189,58,1579
189,57,1591
188,55,1615
188,53,1627
187,51,1640
187,50,1653
187,47,1659
186,46,1674
186,44,1690
186,43,1721
186,42,1737
186,41,1768
186,40,1815
