0.68,0.01885618083164127,15.458660555901108,0.0012720948538916836,3.5

0.35766423,0.0072992700729927005,6.042628077405868,-0.0062324161460447555,32.5

0.96190476,0.3666975868224468,4.740636549587962,0.136486314298235,53.0

0.087628864,0.011526123595359742,4.8625944907379495,-0.012546250423574407,50.5

0.2857143,0.06644416569836614,9.489229589822394,-0.04776169282353786,47.5

0.15450644,0.16087265934756492,6.675623006958519,0.1488837501779194,61.0

0.084745765,0.0757989144915183,12.771392591431509,0.00671816396376887,8.5

0.32085562,0.0342413060825286,13.116259441134074,0.012776524785047552,14.0

0.6985294,0.25354323014068625,18.083377091821017,-0.0871572745542824,23.5

0.8344371,0.013245033112582781,6.569212421192898,0.011695868750154725,22.5

