228,22,0
227,22,557
224,22,570
222,21,581
220,21,594
216,21,607
210,21,618
207,21,630
204,21,642
200,21,655
196,21,667
190,20,680
186,20,692
184,20,703
181,20,715
179,21,728
177,21,739
175,21,752
172,22,764
171,22,775
169,23,789
167,24,801
165,25,812
164,26,823
163,27,838
162,28,849
161,29,860
159,30,909
158,34,921
155,37,933
152,41,946
151,43,958
150,44,971
150,45,982
150,46,993
150,47,1031
149,48,1043
148,49,1055
148,51,1067
147,53,1091
147,54,1103
147,55,1127
147,56,1153
147,57,1177
147,58,1189
147,59,1201
147,60,1213
147,61,1225
147,62,1237
147,64,1261
147,65,1270
147,66,1297
147,67,1310
147,68,1334
148,68,1346
148,69,1359
149,70,1382
150,70,1395
151,70,1407
152,71,1420
153,72,1431
155,72,1443
156,73,1467
157,73,1481
158,74,1505
159,75,1528
160,76,1541
163,78,1553
167,80,1564
172,82,1576
174,84,1589
176,84,1600
178,84,1612
180,85,1625
183,86,1638
187,87,1649
193,88,1661
196,88,1674
201,89,1687
205,89,1698
210,89,1709
214,90,1722
217,90,1734
220,91,1746
222,92,1758
226,92,1770
233,93,1783
239,95,1794
244,97,1808
247,98,1819
249,99,1816
252,99,1843
256,100,1856
260,102,1868
263,104,1880
265,106,1893
266,109,1904
267,112,1916
268,115,1927
268,117,1939
269,119,1952
269,121,1965
269,124,1976
269,126,1989
269,129,2002
269,131,2013
269,134,2026
269,136,2037
269,139,2049
268,141,2062
267,142,2073
265,145,2086
264,147,2097
261,148,2110
259,150,2122
257,151,2134
255,153,2147
253,154,2159
252,155,2171
249,156,2183
246,157,2195
242,158,2208
238,158,2219
233,158,2231
231,158,2244
228,158,2255
224,158,2268
218,158,2280
214,158,2292
211,158,2304
208,158,2317
205,156,2329
202,155,2340
199,154,2353
196,152,2365
193,151,2377
191,150,2390
190,148,2401
188,146,2413
186,143,2426
186,141,2437
186,138,2449
185,135,2462
185,133,2474
184,130,2485
183,127,2500
183,125,2510
183,122,2523
182,120,2535
182,118,2546
182,117,2559
182,115,2572
182,112,2583
182,108,2595
182,104,2607
182,101,2620
182,98,2632
184,97,2644
185,96,2656
185,94,2669
186,94,2680
187,92,2693
190,89,2705
193,84,2717
198,78,2728
202,73,2741
203,70,2753
205,68,2766
206,66,2777
207,65,2790
208,63,2802
210,61,2800
212,59,2826
216,57,2839
219,53,2851
222,48,2862
225,45,2874
226,41,2886
227,40,2899
228,39,2911
228,38,2948
228,37,3056
229,36,3080
229,35,3093
229,34,3118
229,33,3274
229,31,3287
229,30,3299
229,29,3311
229,28,3323
229,27,3408
229,26,3432
229,25,3493
229,24,3614
