157,71,0
157,74,40
157,80,50
157,88,54
158,98,80
158,117,90
159,130,100
159,140,110
159,147,120
159,151,140
160,152,150
160,153,160
160,152,230
160,151,250
161,151,260
163,150,270
168,148,280
175,147,300
182,146,310
193,146,320
202,146,330
211,146,340
218,145,360
226,144,370
233,143,380
236,143,390
239,143,400
240,143,420
239,139,500
237,135,510
233,128,526
227,121,541
220,115,541
215,108,557
212,102,572
209,96,588
207,93,588
206,90,604
206,91,635
206,93,650
206,94,660
206,97,670
207,99,680
207,101,684
208,105,710
209,118,720
210,135,730
210,149,740
212,172,760
214,193,770
216,206,780
217,213,790
217,218,810
217,222,820
218,224,830
218,225,840
219,226,850
219,227,860
219,228,880
219,229,900
