0.39344263,3.224553076370016,7.048009215079134,-0.5715364032641835,15.5

0.20689656,2.082998387660546,4.246388684735311,-0.45527141535802773,13.5

0.41379312,2.7348110426066694,8.496454150365958,-0.3870717048913595,10.0

0.63076925,3.1107753176536357,8.308070847245009,-0.44363436554294094,15.0

0.1724138,3.5311169844887704,5.8986594470351195,-0.5778277144432701,12.0

0.484375,2.3269187311227695,4.535205743863417,-0.30685202571519277,10.0

0.31666666,2.8288199345702836,8.135683408837139,-0.3808234056240839,11.5

0.12195122,2.280096483968308,3.518543369410194,-0.5517686410329611,23.0

0.41269842,4.118581188993372,7.351727778559364,-0.39183733691690104,21.0

0.5735294,2.68135462588554,5.955497147146298,-0.2902598117412086,20.0

