121,47,0
121,48,13
121,52,24
121,59,38
121,67,49
121,73,61
121,82,73
121,94,86
122,104,97
123,113,110
124,118,121
125,123,135
126,127,146
127,130,157
128,131,170
128,132,182
129,132,317
130,131,353
134,131,364
139,129,377
152,127,388
163,127,400
179,127,413
191,128,425
202,129,436
215,129,449
226,129,462
232,129,473
238,129,485
242,129,499
245,129,509
248,129,522
250,130,535
251,130,558
251,129,752
250,129,765
250,128,776
249,125,788
247,122,801
246,119,813
246,117,826
245,115,837
245,114,862
244,113,875
243,112,898
243,111,911
241,110,922
240,110,935
238,109,946
237,108,960
236,107,972
236,106,983
236,107,1056
236,108,1068
236,109,1080
236,111,1093
236,115,1104
236,124,1116
237,131,1129
237,139,1141
237,150,1152
237,162,1165
237,172,1177
237,178,1190
237,182,1203
237,184,1213
238,185,1227
239,186,1250
