165,50,0
165,51,24
165,53,49
165,55,60
164,59,74
162,65,86
161,68,97
160,74,110
159,81,122
159,92,135
158,102,146
158,108,158
158,118,171
158,131,182
158,145,194
158,155,207
158,161,219
158,168,231
158,177,243
159,188,256
160,197,267
162,207,280
163,214,292
165,220,304
167,226,317
168,233,328
169,239,340
170,243,353
171,246,365
172,250,377
173,252,389
173,254,401
174,256,413
175,259,426
176,260,438
177,262,450
179,265,463
180,266,474
184,269,486
189,271,498
192,272,510
196,274,523
198,275,535
200,276,548
203,276,558
207,276,557
211,274,584
215,273,596
218,270,608
222,268,620
225,266,631
229,264,644
233,262,657
238,259,668
240,258,682
242,256,693
243,255,705
244,253,718
245,249,729
246,245,741
247,240,754
247,236,766
247,233,778
248,230,790
248,228,802
249,226,815
249,224,827
249,223,839
249,222,851
249,220,863
249,219,876
249,217,888
248,212,899
247,208,912
244,203,924
239,198,936
234,194,948
230,190,961
227,189,973
225,189,984
222,188,996
219,188,994
212,188,1021
207,188,1033
201,188,1045
198,188,1058
195,188,1070
190,189,1083
185,190,1094
182,190,1107
179,191,1103
176,193,1130
174,193,1142
173,194,1155
171,196,1167
170,197,1190
169,197,1204
169,198,1216
168,199,1240
168,200,1252
168,201,1277
167,201,1289
167,202,1301
166,202,1314
