196,51,0
195,52,32
194,53,61
192,54,72
188,59,86
184,67,97
179,76,95
173,85,121
165,95,133
156,110,146
150,123,158
146,133,170
143,140,182
140,146,194
138,155,207
135,166,219
133,176,231
131,184,244
129,190,256
127,195,267
126,199,280
125,204,292
124,212,305
124,221,316
124,231,329
124,237,341
126,240,353
126,242,365
128,245,377
129,247,390
131,249,400
133,254,414
136,258,425
140,265,437
145,270,449
150,274,463
154,275,474
157,276,487
159,277,498
161,277,512
164,277,523
167,277,535
173,277,548
180,277,559
185,278,571
188,278,584
191,278,597
194,278,594
198,278,620
204,277,633
207,275,644
210,274,656
211,270,669
213,268,682
213,266,693
214,264,705
215,261,718
216,260,729
216,259,741
216,257,753
217,257,766
217,256,778
217,255,802
217,254,815
217,252,826
217,249,839
217,247,851
217,245,863
217,243,876
217,242,887
217,240,900
217,239,912
217,237,924
216,237,922
215,236,948
213,235,973
211,234,984
207,233,996
205,233,1009
202,231,1020
200,230,1034
196,228,1045
190,225,1058
186,223,1070
182,221,1083
179,220,1094
177,218,1106
174,217,1119
173,217,1130
171,217,1142
169,216,1139
166,216,1168
163,216,1179
161,216,1192
160,216,1204
158,216,1216
157,216,1228
155,216,1253
155,217,1264
154,217,1277
153,218,1289
152,219,1301
151,219,1314
150,219,1325
148,219,1338
146,220,1350
145,221,1361
144,221,1375
143,221,1386
141,221,1399
140,221,1423
140,222,1435
139,222,1459
137,223,1496
135,223,1520
134,224,1532
133,224,1544
133,225,1556
132,225,1568
131,225,1593
131,226,1617
130,226,1677
129,226,1727
