187,68,0
186,68,61
185,68,98
184,68,123
182,68,146
181,68,158
179,68,171
178,68,183
176,68,195
175,68,207
174,68,220
172,68,232
170,69,244
167,70,256
163,72,267
161,74,280
160,76,292
157,79,306
154,84,316
150,89,330
145,93,341
142,97,354
139,100,366
137,102,377
134,103,389
134,105,402
132,107,415
131,109,426
130,111,438
129,113,451
128,116,464
128,118,474
127,121,488
125,125,486
124,127,512
123,129,523
121,133,535
120,134,548
118,136,561
117,138,572
116,139,584
115,141,597
114,144,608
113,147,621
112,149,633
112,152,645
112,154,642
112,157,669
112,159,682
111,160,694
110,162,707
110,163,718
110,164,731
110,166,743
110,167,766
110,168,779
110,170,791
110,171,804
110,174,815
110,177,828
110,180,840
110,181,852
110,182,865
110,184,876
110,185,900
111,186,912
112,187,925
113,190,937
114,192,949
115,195,961
117,198,974
118,202,985
120,205,998
121,207,1011
122,209,1022
123,210,1034
124,212,1047
125,214,1059
127,215,1070
128,217,1082
130,219,1094
132,221,1107
135,222,1119
139,225,1131
141,227,1142
143,230,1142
145,231,1168
147,233,1181
149,234,1192
154,235,1204
158,236,1217
162,236,1229
165,237,1240
167,237,1253
169,238,1265
171,238,1278
173,238,1289
178,238,1301
181,238,1314
184,238,1325
186,238,1338
188,238,1350
190,237,1363
191,236,1374
192,234,1388
195,232,1400
199,228,1411
202,225,1422
206,222,1436
208,219,1447
210,217,1459
211,216,1471
213,214,1483
213,213,1496
214,212,1509
215,211,1520
215,210,1532
215,209,1546
215,208,1557
216,205,1569
217,202,1581
217,198,1593
218,194,1606
218,192,1618
218,191,1629
218,189,1643
218,188,1667
218,187,1739
218,186,1763
217,185,1776
216,184,1788
215,180,1800
213,176,1798
210,172,1824
208,170,1836
206,168,1849
203,168,1860
202,167,1874
199,166,1885
198,166,1898
197,165,1910
194,164,1906
191,163,1934
187,163,1946
183,162,1958
179,162,1970
177,162,1983
176,161,1995
173,161,2006
170,161,2018
166,161,2032
163,161,2044
160,161,2055
158,161,2067
157,161,2079
155,161,2092
152,162,2103
150,163,2116
147,163,2128
144,164,2141
142,164,2152
140,164,2165
139,165,2177
138,165,2190
137,166,2202
136,166,2213
134,168,2225
132,169,2239
130,171,2251
128,172,2262
126,175,2274
124,177,2286
123,179,2298
123,180,2311
122,181,2323
121,182,2335
120,183,2360
120,184,2408
119,185,2433
