174,66,0
173,66,183
172,66,206
171,67,231
170,68,242
169,68,254
168,69,267
167,69,279
167,70,291
166,71,303
165,71,316
165,72,327
164,72,340
164,73,352
163,73,348
162,73,376
161,74,388
160,74,400
159,75,413
157,75,424
156,75,449
156,76,462
155,76,474
154,76,485
154,77,497
153,78,521
153,79,546
152,79,557
152,80,570
152,81,583
152,82,594
151,82,608
151,84,619
150,84,630
150,85,643
150,86,655
149,87,667
149,88,680
148,89,705
147,90,716
146,91,752
146,92,777
146,93,789
146,94,815
146,97,825
145,99,837
144,101,850
144,103,861
144,105,874
144,106,888
144,108,910
144,109,934
144,110,947
144,111,959
144,112,971
144,114,995
144,115,1008
144,117,1019
144,119,1032
144,122,1044
144,123,1056
144,124,1069
144,126,1080
145,127,1104
146,128,1117
147,129,1130
148,130,1141
148,131,1153
150,133,1166
150,135,1177
152,138,1175
153,140,1202
153,142,1215
154,144,1227
155,145,1238
155,146,1251
156,147,1262
157,147,1274
158,148,1287
160,149,1299
162,149,1311
165,149,1323
166,149,1335
167,150,1348
169,150,1359
170,150,1372
171,150,1384
172,150,1396
175,150,1700
176,150,1712
177,150,1724
178,150,1736
179,150,1748
180,150,1761
182,150,1772
184,150,1786
186,150,1797
188,150,1810
189,150,1822
192,150,1833
193,150,1846
194,150,1858
196,150,1869
200,149,1883
202,148,1895
204,148,1906
206,147,1919
208,147,1930
209,147,1942
210,146,1955
213,145,1968
215,145,1979
218,145,1991
219,144,2004
221,144,2015
221,143,2028
222,143,2040
222,142,2051
223,141,2065
224,141,2076
224,140,2089
224,138,2101
224,137,2113
225,135,2125
225,132,2136
226,129,2150
226,127,2161
226,125,2173
226,124,2186
226,122,2198
226,121,2209
226,120,2221
226,118,2235
226,117,2245
227,115,2258
227,112,2270
227,109,2284
227,106,2295
227,104,2306
227,102,2318
227,101,2330
227,99,2344
227,98,2355
227,96,2380
226,94,2404
226,93,2417
226,92,2429
226,90,2440
226,88,2453
225,87,2465
225,85,2476
224,83,2488
224,81,2514
223,80,2525
221,79,2537
220,78,2562
218,77,2587
217,77,2598
217,76,2611
216,76,2622
215,76,2634
215,75,2647
214,74,2659
213,73,2685
212,73,2695
212,72,2709
211,72,2719
210,71,2745
209,70,2755
207,68,2769
206,68,2780
204,66,2792
202,65,2806
201,65,2816
200,64,2829
199,63,2842
198,63,2865
197,63,2890
196,63,2939
195,63,2950
194,62,2975
193,62,2987
192,62,2999
191,62,3011
189,62,3035
188,62,3060
187,62,3072
186,62,3084
186,63,3096
185,63,3121
185,64,3132
184,64,3157
183,64,3168
183,65,3193
182,65,3206
181,65,3242
180,65,3278
180,66,3292
179,66,3303
177,67,3328
176,67,3352
176,68,3364
175,68,3388
174,68,3436
174,67,3570
