153,58,0
150,58,122
148,58,133
147,58,145
145,58,159
144,58,169
142,59,182
140,59,194
136,61,207
134,63,219
132,66,230
130,69,243
128,70,254
127,72,268
126,73,280
126,74,291
125,75,304
124,76,316
122,77,328
121,77,340
120,77,353
119,78,365
118,79,376
116,79,389
115,79,400
114,80,412
114,81,425
113,82,449
113,83,461
112,84,475
112,86,486
111,90,498
110,93,509
110,95,522
110,97,535
110,99,546
109,101,560
109,102,570
108,104,584
108,107,594
108,111,607
108,116,619
108,120,632
108,123,643
108,126,655
108,128,667
108,130,680
108,134,691
108,137,705
109,141,716
109,144,727
110,147,741
110,150,752
110,151,765
111,154,777
112,154,790
112,156,801
114,156,813
115,157,826
116,158,837
119,158,850
120,158,875
120,159,1081
120,161,1093
120,162,1117
121,162,1129
122,163,1142
123,164,1153
124,165,1178
125,166,1190
127,167,1203
128,168,1214
131,168,1226
134,168,1240
136,168,1251
139,168,1263
140,168,1275
141,168,1287
143,168,1298
146,168,1313
148,168,1324
150,168,1335
152,168,1348
154,168,1361
155,167,1372
156,167,1384
157,167,1396
158,166,1410
160,165,1421
162,164,1433
165,164,1444
167,164,1457
169,163,1469
170,163,1482
171,162,1493
172,162,1506
172,161,1518
174,160,1530
175,160,1542
177,160,1554
180,159,1567
181,158,1578
182,158,1591
183,157,1603
184,156,1615
184,157,1834
184,156,1894
186,152,1906
188,150,1919
189,148,1931
191,146,1943
192,145,1955
194,143,1967
196,142,1979
198,140,1991
200,138,2003
202,134,2015
204,132,2028
204,129,2040
206,126,2052
207,124,2065
208,122,2078
208,121,2089
208,120,2086
208,119,2115
208,117,2125
209,116,2137
209,114,2149
210,112,2161
210,109,2174
210,105,2186
210,102,2199
210,100,2210
210,98,2223
210,96,2235
210,95,2246
210,93,2259
210,92,2272
210,91,2283
210,89,2297
210,88,2307
209,87,2320
209,84,2332
208,81,2345
207,78,2356
205,76,2368
205,73,2380
203,72,2393
202,71,2404
201,70,2417
200,70,2428
198,69,2440
197,68,2466
196,67,2489
196,66,2525
195,65,2550
194,64,2574
193,63,2623
192,63,2647
191,63,2660
190,63,2673
189,63,2696
188,63,2709
187,63,2733
186,63,2744
185,63,2757
184,63,2781
183,63,2805
182,63,2842
181,63,2853
180,63,2866
179,63,2878
177,63,2891
176,63,2904
175,63,2927
174,62,2939
173,62,2964
173,61,2989
172,61,3013
171,61,3037
171,60,3061
170,60,3073
169,60,3110
168,59,3134
167,59,3158
166,59,3171
165,59,3195
164,59,3218
163,59,3240
162,59,3292
161,59,3317
161,58,3365
160,58,3378
159,58,3523
159,57,3571
159,58,3705
158,58,3741
157,58,3815
