181,58,0
179,58,109
177,58,120
174,58,133
172,58,145
169,58,157
164,58,154
158,59,181
153,61,194
149,63,206
144,65,218
137,67,229
129,70,242
125,74,254
121,78,266
118,82,278
115,86,290
114,89,303
111,93,314
109,95,326
107,98,339
105,100,351
101,103,363
99,106,376
97,111,372
96,118,399
93,126,412
93,132,424
93,136,435
92,139,448
91,143,459
91,147,472
91,151,485
91,159,496
91,166,509
91,173,520
92,178,533
93,182,545
94,185,556
96,191,568
99,199,581
103,207,593
107,215,605
110,221,617
113,226,630
116,230,641
118,234,654
121,239,666
125,244,678
130,248,690
138,252,701
144,255,714
148,258,726
154,260,738
164,262,750
175,263,762
182,265,775
191,266,786
199,267,799
208,267,811
215,267,824
220,267,835
223,267,847
226,267,858
229,266,872
236,265,884
243,264,896
248,262,907
251,259,919
255,255,932
258,252,943
261,248,956
264,246,968
266,243,982
270,241,992
271,239,1004
274,238,1017
276,235,1029
278,233,1042
279,231,1054
280,226,1065
282,220,1078
283,213,1089
284,210,1103
285,207,1114
285,205,1129
285,203,1140
286,200,1151
286,199,1164
287,198,1176
287,195,1187
287,192,1200
287,187,1212
287,179,1225
287,175,1237
287,172,1248
287,171,1260
287,168,1272
287,166,1286
287,165,1297
286,163,1309
286,160,1322
285,154,1332
284,150,1345
284,145,1357
283,142,1369
282,139,1383
281,136,1393
280,134,1405
278,129,1418
275,125,1430
272,117,1441
269,111,1455
266,106,1466
264,103,1478
263,101,1489
261,99,1503
260,97,1515
258,95,1526
257,92,1538
254,91,1550
249,88,1563
244,86,1576
241,84,1587
238,82,1599
236,80,1612
235,78,1623
233,76,1635
232,74,1648
230,73,1660
228,73,1673
225,72,1685
221,72,1698
217,71,1709
215,71,1720
213,70,1733
211,69,1745
210,68,1757
209,68,1770
207,67,1781
205,67,1794
203,66,1806
201,66,1817
198,66,1830
197,65,1842
196,65,1854
194,65,1867
193,65,1891
192,64,1915
191,64,1938
190,64,1988
189,64,2051
188,64,2084
187,64,2098
186,64,2132
185,64,2170
185,63,2193
184,63,2205
184,62,2290
183,62,2303
183,61,2337
183,60,2374
