178,74,0
177,74,73
175,75,97
173,75,110
171,76,121
169,77,134
166,79,146
165,80,157
163,80,171
160,81,182
157,83,195
154,84,207
152,85,218
150,87,231
149,88,242
148,89,255
147,92,267
146,94,280
146,95,291
146,97,303
145,98,315
144,99,327
144,101,340
144,102,352
143,104,364
142,105,378
142,106,389
142,107,400
141,108,413
140,110,425
140,113,436
139,115,449
139,118,461
138,121,473
138,123,485
137,126,498
137,127,509
137,129,533
137,130,546
137,131,558
137,133,570
137,135,594
137,137,607
138,142,618
138,145,630
140,148,643
140,150,654
141,153,667
142,154,680
142,155,691
143,156,703
143,157,715
144,159,727
144,160,751
145,162,763
145,163,776
146,165,788
146,168,800
146,169,813
147,170,824
148,172,836
149,173,848
151,174,860
153,175,873
155,175,886
157,175,897
159,176,908
161,177,921
162,177,933
164,178,945
165,178,957
166,178,969
170,178,981
174,179,995
176,179,1006
178,179,1017
180,179,1030
181,179,1042
183,179,1055
185,180,1066
187,180,1079
190,180,1090
192,180,1102
195,180,1116
196,180,1127
197,180,1139
199,180,1150
200,180,1176
201,180,1188
202,180,1199
204,180,1212
207,180,1223
208,180,1235
210,179,1248
211,179,1260
212,178,1273
213,178,1285
213,177,1296
214,176,1309
214,175,1320
215,173,1333
216,171,1345
218,168,1358
219,167,1370
220,165,1381
221,164,1393
223,162,1406
225,160,1430
226,159,1455
226,157,1465
227,156,1478
227,155,1491
228,154,1502
228,153,1514
228,151,1527
228,150,1538
228,148,1551
228,146,1563
228,145,1576
229,144,1589
229,143,1599
229,142,1612
229,141,1623
229,139,1660
229,138,1685
229,136,1733
229,135,1746
229,133,1770
229,132,1782
229,131,1793
229,130,1805
229,129,1815
229,128,1842
229,127,1879
229,125,1890
229,123,1913
229,121,1939
228,121,1964
228,120,2011
228,119,2084
227,118,2081
227,117,2108
227,116,2120
225,114,2133
224,112,2144
223,110,2156
222,109,2168
221,108,2182
221,107,2194
221,106,2206
220,106,2218
220,105,2241
220,104,2253
219,104,2266
219,103,2278
219,102,2302
218,102,2300
218,101,2327
217,100,2338
217,99,2374
216,98,2399
216,97,2423
215,96,2435
214,95,2447
214,94,2460
213,93,2472
212,92,2484
210,92,2496
210,91,2507
209,91,2520
209,90,2545
208,90,2557
207,90,2569
207,89,2594
206,89,2607
206,88,2641
205,88,2652
204,88,2665
203,88,2725
202,88,2741
201,87,2774
200,87,2786
199,87,2799
199,86,2811
198,86,2835
197,86,2848
197,85,2872
196,85,2884
195,85,2932
195,84,2945
194,84,2980
193,84,3017
193,83,3053
192,82,3114
191,82,3186
191,81,3200
190,81,3222
189,81,3272
189,80,3297
188,79,3320
187,78,3368
186,78,3392
185,78,3490
185,77,3501
184,77,3575
184,76,3610
183,76,3622
183,75,3659
182,75,3708
