198,42,0
197,42,97
196,42,108
193,42,120
192,42,133
190,42,145
188,42,157
184,43,171
178,44,183
175,44,194
173,45,207
171,47,218
169,47,230
168,47,243
166,47,255
164,47,266
162,47,278
161,48,291
159,48,304
157,49,316
156,49,326
155,50,338
155,51,363
154,51,388
154,52,412
154,55,558
154,60,570
155,68,582
156,79,594
156,87,605
157,93,618
158,98,631
158,101,643
159,103,655
159,104,679
160,105,690
161,104,849
163,103,862
166,101,873
169,100,885
177,100,897
187,100,909
194,101,922
205,105,934
217,112,945
225,124,957
231,135,970
234,146,982
236,156,993
237,171,1005
237,187,1018
237,200,1030
236,212,1041
230,225,1055
220,240,1067
210,252,1078
205,260,1091
200,264,1103
197,264,1114
193,264,1126
181,261,1139
171,245,1151
162,229,1164
153,218,1175
144,207,1188
139,200,1200
137,195,1214
137,194,1224
137,193,1237
