215,46,0
213,46,14
211,46,25
208,45,37
202,45,50
198,45,61
194,45,73
191,45,86
187,47,97
181,49,109
175,51,122
171,52,134
169,53,147
166,53,158
165,54,171
164,55,182
162,55,194
160,56,219
159,57,232
158,57,243
156,57,255
155,58,269
154,58,280
154,59,304
154,60,328
154,61,339
154,64,354
154,69,364
154,75,376
154,79,389
154,82,401
155,84,413
156,86,425
157,88,449
158,90,474
159,91,498
161,91,583
163,90,595
166,90,606
172,89,619
176,88,631
179,88,644
182,87,641
185,87,667
190,87,680
193,88,691
197,91,705
199,95,716
201,97,727
202,100,741
203,102,752
203,104,765
204,105,777
204,106,788
204,107,801
204,108,813
204,111,826
204,112,837
204,115,850
204,118,861
203,123,858
202,128,885
201,132,897
200,135,910
197,137,923
194,139,934
189,140,946
186,141,958
183,141,969
180,141,982
174,141,995
167,141,1006
162,139,1018
160,138,1031
158,137,1042
155,135,1055
154,133,1067
151,129,1080
150,126,1092
146,122,1103
143,120,1115
142,118,1128
141,117,1141
141,116,1153
140,115,1177
140,114,1285
