167,61,0
166,61,405
164,61,414
160,60,427
157,59,440
153,58,452
146,58,464
140,58,477
136,58,488
130,60,500
122,62,513
113,65,524
108,69,538
103,74,549
99,83,561
95,90,574
92,98,585
91,102,598
91,105,610
90,108,621
90,110,634
90,111,646
90,112,659
90,114,670
91,115,683
91,117,694
92,120,707
92,122,719
92,124,731
94,126,744
95,129,756
99,131,768
103,133,779
109,134,792
114,135,804
117,135,815
120,135,828
126,133,840
133,130,853
138,128,864
143,124,877
146,121,874
150,117,902
154,113,914
158,110,925
163,108,937
165,107,949
168,105,961
169,104,974
171,102,986
171,100,997
172,97,1010
172,95,1022
173,92,1035
173,89,1046
174,85,1059
174,81,1071
174,78,1082
174,76,1095
174,74,1107
174,73,1119
174,72,1143
174,70,1167
174,69,1180
174,68,1205
174,67,1217
174,66,1363
174,65,1509
174,64,1520
174,63,1545
173,63,1557
173,62,1582
172,62,1630
172,63,1861
172,65,1884
172,69,1898
173,72,1909
174,75,1920
174,80,1933
175,88,1944
175,93,1957
176,98,1970
176,101,1981
176,103,1993
177,106,2007
177,109,2018
178,114,2030
179,120,2042
179,126,2054
180,129,2066
180,131,2079
180,134,2091
180,138,2104
181,143,2115
181,149,2127
181,154,2140
182,158,2151
182,161,2163
182,163,2176
182,167,2187
182,172,2200
182,177,2212
182,184,2224
182,188,2237
182,193,2248
182,197,2261
182,201,2273
182,205,2284
182,208,2297
182,212,2309
182,215,2321
182,218,2333
182,220,2345
182,224,2453
182,227,2466
183,229,2478
184,231,2491
184,232,2527
