179,50,0
179,49,1178
178,49,1190
177,48,1187
176,47,1225
175,47,1238
174,47,1251
173,46,1275
172,46,1300
171,46,1322
170,46,1336
168,46,1349
167,46,1360
165,46,1372
164,46,1384
163,46,1395
162,46,1408
161,46,1420
160,46,1433
159,46,1445
157,46,1469
157,47,1480
156,48,1492
155,49,1505
154,50,1518
152,52,1529
150,53,1541
148,56,1553
148,57,1566
147,59,1578
146,60,1590
146,61,1602
145,62,1626
144,64,1651
143,65,1674
142,66,1687
141,68,1699
140,69,1712
138,70,1723
137,71,1736
136,73,1748
135,74,1759
134,75,1772
133,77,1784
133,78,1796
133,79,1809
132,81,1820
132,82,1833
132,83,1845
132,84,1859
132,85,1870
132,86,1893
132,87,1906
132,88,1917
132,89,1930
133,91,1954
133,93,1978
135,94,1991
137,96,2002
139,100,2014
140,102,2027
142,104,2039
143,106,2051
146,107,2124
151,107,2135
156,108,2148
159,109,2160
160,109,2172
162,109,2169
164,109,2209
165,110,2220
168,110,2233
172,110,2246
175,110,2256
177,110,2268
178,110,2281
179,110,2305
180,110,2318
180,109,2366
181,108,2378
181,107,2391
182,104,2402
182,102,2416
183,100,2427
184,98,2440
184,96,2450
185,95,2462
185,94,2475
185,92,2488
185,90,2499
185,89,2512
185,87,2524
185,84,2536
185,81,2549
185,78,2560
186,76,2572
186,74,2585
186,73,2597
187,71,2608
187,70,2621
187,69,2632
187,66,2646
188,64,2657
188,62,2669
188,60,2682
188,58,2693
188,55,2706
188,54,2717
188,53,2730
188,51,2742
188,50,2778
187,50,2790
186,50,2826
185,50,2864
184,49,2875
183,49,2912
182,49,2950
182,50,3021
181,50,3046
183,57,3578
185,64,3590
187,70,3603
190,77,3615
191,86,3627
192,95,3640
192,102,3654
193,108,3663
193,114,3677
194,119,3689
196,129,3700
198,141,3713
199,151,3725
200,157,3737
200,162,3749
201,168,3745
202,177,3773
202,187,3785
203,197,3797
203,204,3810
203,211,3821
203,216,3834
203,221,3845
203,226,3858
203,229,3871
203,231,3882
203,233,3894
203,236,3907
203,240,3919
203,243,3930
203,244,3944
203,246,3955
204,246,4125
