173,48,0
172,48,351
169,48,364
168,48,377
166,48,389
160,48,402
154,50,412
149,52,425
146,54,437
142,55,448
139,56,462
136,57,473
134,59,486
131,60,497
131,61,510
129,63,522
128,66,535
127,72,545
126,79,559
126,85,571
126,88,584
126,91,580
126,92,607
128,94,620
130,95,631
133,97,643
138,99,655
142,100,668
147,100,679
150,101,692
154,101,703
158,101,715
161,101,728
163,101,740
166,101,753
167,101,764
168,101,778
170,99,791
171,99,801
173,97,813
174,95,837
175,95,850
175,94,861
175,93,874
176,92,886
178,87,898
178,83,910
179,78,922
180,75,935
180,73,946
181,72,959
182,69,971
182,68,996
182,65,1007
182,64,1020
182,62,1016
181,60,1044
181,58,1056
180,57,1067
180,56,1081
180,54,1092
180,53,1104
179,51,1116
178,50,1129
177,50,1165
176,50,1189
175,50,1201
175,49,1214
174,49,1250
175,53,1517
178,62,1530
181,73,1542
186,101,1553
189,132,1566
193,167,1578
196,198,1589
197,216,1603
197,231,1614
198,248,1625
200,263,1638
200,272,1650
201,278,1663
201,281,1677
201,283,1687
201,284,1699
201,285,1735
251,80,0
250,79,279
249,79,290
246,77,301
241,74,314
236,71,326
231,70,339
222,67,336
213,67,363
208,67,375
202,68,387
193,72,399
183,76,412
177,80,423
172,83,435
167,87,448
164,90,460
159,95,472
152,102,485
147,110,496
144,116,508
142,120,521
141,123,533
141,126,545
141,129,557
141,132,568
141,134,580
141,137,593
141,140,606
144,143,618
147,148,629
153,153,641
155,158,654
158,160,665
160,162,679
163,165,691
166,165,702
173,167,714
180,167,726
185,167,738
192,167,750
199,167,762
205,167,775
210,167,771
213,167,799
216,167,811
219,167,823
222,166,835
225,164,848
231,160,860
236,156,872
240,154,884
241,151,881
241,150,909
242,149,920
242,147,933
242,146,957
242,144,969
243,142,982
243,140,993
243,138,1005
243,137,1017
243,134,1029
243,132,1042
243,130,1054
243,126,1065
243,122,1078
243,119,1091
243,116,1102
243,113,1115
243,111,1126
243,110,1138
243,109,1151
243,108,1163
243,106,1175
243,103,1187
243,100,1201
243,97,1212
243,95,1223
243,94,1235
243,93,1248
243,92,1272
242,92,1285
242,91,1308
242,90,1333
242,89,1369
242,88,1599
242,87,1612
242,86,1624
242,85,1648
242,84,1672
242,83,1709
242,82,1722
242,81,1733
242,80,1746
242,79,1781
242,78,1806
241,78,1964
241,79,1977
241,81,1973
240,88,2000
239,95,2014
238,103,2024
237,115,2037
236,126,2048
236,139,2061
236,161,2074
238,185,2086
239,203,2098
241,226,2109
244,247,2121
245,259,2134
246,267,2146
247,276,2158
249,282,2170
249,291,2183
250,300,2195
251,307,2208
251,310,2219
251,312,2231
251,314,2244
251,315,2255
251,317,2267
251,318,2280
251,319,2292
251,321,2303
223,74,0
223,73,316
223,70,329
221,68,340
219,65,352
216,61,364
210,58,377
202,56,389
196,55,401
190,53,397
186,53,426
179,52,437
172,51,450
167,51,462
164,51,473
163,51,486
161,52,498
159,52,510
157,54,523
154,56,534
150,58,546
146,62,559
144,64,571
142,68,583
141,72,595
140,75,608
139,78,619
138,79,633
138,81,643
138,83,660
138,86,668
138,88,680
138,89,692
138,90,705
138,91,716
138,92,729
138,93,741
138,94,752
138,95,771
138,98,777
138,101,790
138,104,802
138,105,813
138,106,825
138,107,838
139,107,851
139,108,862
141,109,874
144,110,886
147,112,899
149,113,911
150,113,923
151,114,935
152,115,948
153,115,960
155,116,984
159,117,995
162,118,1007
165,120,1020
166,120,1032
168,121,1044
170,121,1069
171,121,1080
172,121,1092
175,121,1105
177,121,1117
180,121,1114
182,121,1142
183,121,1154
185,121,1166
186,121,1177
187,120,1189
190,119,1201
193,119,1214
196,118,1225
198,117,1238
200,117,1250
202,116,1263
203,116,1274
204,116,1287
205,115,1299
206,115,1310
206,114,1322
207,114,1335
208,114,1359
209,112,1371
211,112,1384
212,111,1380
213,110,1409
214,110,1432
215,110,1444
215,109,1457
215,108,1468
215,106,1480
216,104,1492
217,103,1489
217,102,1517
217,101,1529
217,100,1566
217,99,1578
217,97,1614
218,96,1627
219,95,1638
219,94,1663
219,92,1688
219,91,1699
219,90,1711
219,88,1708
219,87,1736
219,86,1747
219,85,1807
219,84,1869
219,82,1880
219,80,1891
219,79,1905
219,77,1917
219,76,1953
219,74,2063
219,73,2074
219,71,2087
219,70,2099
219,69,2112
219,68,2149
219,69,2245
219,70,2257
219,72,2270
219,75,2281
219,79,2293
219,90,2306
219,101,2318
219,111,2329
219,121,2342
219,138,2354
220,153,2365
220,163,2377
220,173,2390
220,192,2403
220,207,2415
220,218,2426
220,226,2439
220,233,2450
219,237,2465
219,240,2475
219,241,2488
219,242,2585
