0.37142858,1.1500221825722161,5.473500786009738,-0.5689147918474821,79.0

0.77261615,0.2705442776258788,10.65483510704067,-0.39004363702458983,277.0

0.09210526,1.2999207572268596,8.122952284492253,-0.608488414257654,59.0

0.79341316,0.29166655995107915,7.073900184012943,-0.2811040066519669,148.5

0.059322033,1.456296199639996,7.374974255358682,-0.5479580471419635,28.5

0.2534819,0.45450870316147385,9.381821995402907,-0.45938141743613164,145.5

0.041884817,1.0420952719646084,4.103323846873177,-0.6263013928079193,80.0

0.1981982,2.4148345741717403,9.542806151806234,-0.7458607506518949,22.0

0.12631579,2.550498294695869,6.019371220744317,-0.6213228943086384,15.5

