109,104,0
110,104,472
112,103,497
115,103,510
120,101,521
128,99,534
138,96,546
147,93,557
154,91,569
160,90,582
164,89,593
168,89,606
173,88,617
176,88,630
179,86,643
183,85,655
188,85,667
195,85,677
198,85,691
201,85,702
202,85,715
204,85,727
206,84,751
207,84,764
208,84,776
211,84,787
214,84,800
217,84,812
220,84,824
221,84,836
222,84,849
223,84,861
225,83,885
228,82,896
231,82,909
232,82,921
233,82,933
234,82,946
233,82,1152
233,83,1164
232,84,1176
231,85,1189
231,86,1201
229,89,1212
228,93,1223
225,103,1236
223,114,1248
221,124,1261
218,134,1273
215,149,1284
213,161,1297
211,171,1309
209,178,1320
207,184,1333
205,188,1344
204,191,1357
203,197,1369
201,205,1381
199,215,1394
198,222,1406
197,228,1419
195,231,1430
195,234,1442
194,236,1454
193,237,1467
193,238,1478
193,239,1503
192,240,1551
192,241,1623
192,242,1635
192,243,1805
