0.43589744,4.2513098882513205,5.394538070170211,-0.23718418854003234,9.0

0.19354838,6.603455091595775,4.801516520964574,-0.2860926202468097,3.0

0.2647059,5.592877328943395,5.481490861886484,-0.42974837185797166,4.0

0.53125,3.3166984007066427,6.261852332974949,-0.11417669165442183,19.0

0.12037037,2.4460046928564942,4.995832047139551,-0.39547307867649745,49.0

0.20512821,0.7759588244903237,7.349957462016105,-0.4459501449495366,69.0

0.29577464,2.280211658008178,6.325653437194747,-0.13817155661894095,17.0

0.5769231,12.852946154562035,2.7140084940462437,-0.3881572982938568,0.5

0.24444444,5.257328805851837,5.760827992101381,-0.3321803849433884,6.0

0.6363636,2.618775700527726,7.5194127565164655,0.034030470144103424,20.0

