95,89,0
95,88,255
97,88,292
98,88,303
101,88,301
105,88,327
107,88,339
109,88,352
111,88,364
112,88,376
113,88,389
117,88,400
150,94,0
151,94,13
153,95,36
154,95,61
155,120,0
156,119,363
159,118,376
163,117,389
168,117,401
173,117,412
178,117,425
181,117,436
183,117,449
185,118,460
187,119,472
190,120,484
198,122,497
207,124,510
214,126,520
219,127,533
222,127,545
225,128,558
227,128,570
229,129,582
232,129,594
233,129,606
234,129,619
235,130,632
236,130,679
237,130,811
238,130,826
238,129,835
240,129,909
242,129,921
243,129,919
244,129,945
245,129,957
245,130,970
246,130,994
246,131,1115
245,133,1139
241,142,1152
237,153,1163
231,177,1175
226,210,1188
222,229,1201
220,240,1213
219,248,1224
219,252,1236
219,255,1249
219,258,1260
218,262,1272
