126,73,0
131,71,96
137,70,109
142,69,121
151,69,133
159,69,145
171,73,170
175,77,181
179,87,194
183,97,206
187,105,217
189,115,229
189,126,226
186,146,254
182,158,266
177,170,278
171,181,291
161,196,303
145,212,314
135,221,327
126,227,338
117,231,350
107,233,363
100,234,375
97,234,388
96,234,399
95,234,425
97,234,508
99,234,521
103,234,533
107,234,546
115,235,557
126,235,570
135,236,581
144,237,593
158,238,606
168,239,618
176,241,630
186,244,641
197,247,654
206,250,667
211,253,678
214,256,691
216,258,703
217,259,715
218,259,727
218,260,739
219,260,751
219,258,775
219,255,787
