0.75,40.146800931082915,1.966202512778112,-0.7147483485504981,0.0

0.33333334,6.429276857239038,5.323770568766052,-0.5353646233292877,4.0

0.64285713,22.22163406251132,4.764298570227433,-0.9646382695832617,0.5

0.6,18.81302740124513,4.7349608150168105,-0.5912300645849718,0.0

0.25,7.904925503900857,7.15681209803803,-0.679444583426035,2.0

0.71428573,13.863952671351319,5.1654456838422425,-0.7620911628232543,1.5

0.6,17.307223925286227,6.54275787030257,-0.6419920013908798,0.5

0.2857143,18.36603453361111,6.095356508899233,-0.6819536173103424,0.0

0.23076923,15.169652045952349,3.784908227189768,-0.6595063991681069,0.0

0.18181819,10.5219173063493,5.956322938602553,-0.6000379118833367,1.5

